iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million,cases2population
FRA,Europe,France,2022-03-02,22893017.0,57697.0,53162.857,138831.0,186.0,181.857,339548.174,855.759,788.509,2059.135,2.759,2.697,0.8,2329.0,34.544,23840.0,353.594,916.0,13.586,7522.0,111.566,248326591.0,300153.0,3683.169,4.452,279048.0,4.139,0.186,5.4,people tested,141500555.0,54289392.0,52561994.0,35728966.0,70261.0,63472.0,209.87,80.52,77.96,52.99,941.0,3636.0,0.005,72.22,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,,0.3395481741864673
FRA,Europe,France,2022-03-03,22953299.0,60282.0,52231.0,139011.0,180.0,167.429,340442.274,894.1,774.688,2061.805,2.67,2.483,0.82,2231.0,33.09,23175.0,343.731,866.0,12.844,7207.0,106.894,248612974.0,286383.0,3687.416,4.248,276587.0,4.102,0.188,5.3,people tested,141542538.0,54292118.0,52571049.0,35759184.0,41983.0,59467.0,209.94,80.53,77.97,53.04,882.0,3488.0,0.005,72.22,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,,0.3404422740351814
FRA,Europe,France,2022-03-04,23011088.0,57789.0,52181.143,139192.0,181.0,166.429,341299.398,857.124,773.948,2064.489,2.685,2.468,0.85,2153.0,31.933,22643.0,335.84,859.0,12.741,6934.0,102.845,248900175.0,287201.0,3691.676,4.26,274038.0,4.065,0.189,5.3,people tested,141598914.0,54295313.0,52583308.0,35800112.0,56376.0,52364.0,210.02,80.53,77.99,53.1,777.0,3197.0,0.005,72.22,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,,0.34129939782266916
FRA,Europe,France,2022-03-05,23064766.0,53678.0,52189.0,139312.0,120.0,169.143,342095.547,796.15,774.065,2066.269,1.78,2.509,0.88,2075.0,30.776,22196.0,329.21,852.0,12.637,6764.0,100.323,249152913.0,252738.0,3695.425,3.749,273213.0,4.052,0.192,5.2,people tested,141636452.0,54298372.0,52592544.0,35825364.0,37538.0,47800.0,210.07,80.54,78.01,53.14,709.0,3066.0,0.005,72.22,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,,0.3420955474474207
FRA,Europe,France,2022-03-06,23110094.0,45328.0,52578.714,139344.0,32.0,162.857,342767.85,672.303,779.845,2066.744,0.475,2.415,0.91,2079.0,30.836,22253.0,330.055,821.0,12.177,6636.0,98.425,249239027.0,86114.0,3696.702,1.277,272801.0,4.046,0.193,5.2,people tested,141641584.0,54298882.0,52593934.0,35828600.0,5132.0,46828.0,210.08,80.54,78.01,53.14,695.0,3014.0,0.004,72.22,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,84242.9,6.25,-4.84,1249.486814,0.3427678502565928
FRA,Europe,France,2022-03-07,23124590.0,14496.0,52723.429,139520.0,176.0,154.857,342982.854,215.004,781.991,2069.354,2.61,2.297,0.94,2089.0,30.984,22208.0,329.388,811.0,12.029,6700.0,99.374,249654245.0,415218.0,3702.86,6.158,275905.0,4.092,0.198,5.1,people tested,141667914.0,54300984.0,52599448.0,35847324.0,26330.0,42552.0,210.12,80.54,78.02,53.17,631.0,2874.0,0.004,72.22,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,,0.3429828542612204
FRA,Europe,France,2022-03-08,23217640.0,93050.0,54617.143,139687.0,167.0,148.857,344362.968,1380.113,810.079,2071.831,2.477,2.208,0.97,2036.0,30.198,21899.0,324.805,718.0,10.649,6682.0,99.107,249981532.0,327287.0,3707.715,4.854,279299.0,4.143,0.202,5.0,people tested,141695634.0,54302993.0,52605397.0,35867099.0,27720.0,37906.0,210.16,80.54,78.02,53.2,562.0,2683.0,0.004,72.22,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,,0.34436296757734863
FRA,Europe,France,2022-03-09,23286830.0,69190.0,56259.0,139842.0,155.0,144.429,345389.19,1026.223,834.431,2074.13,2.299,2.142,1.0,1962.0,29.1,21509.0,319.02,685.0,10.16,6580.0,97.594,250313436.0,331904.0,3712.637,4.923,283835.0,4.21,0.206,4.9,people tested,141732017.0,54306476.0,52615736.0,35889668.0,36383.0,33066.0,210.22,80.55,78.04,53.23,490.0,2441.0,0.004,72.22,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,,0.34538919047195277
FRA,Europe,France,2022-03-10,23361648.0,74818.0,58335.571,139949.0,107.0,134.0,346498.888,1109.697,865.231,2075.717,1.587,1.987,1.03,1928.0,28.596,21287.0,315.728,706.0,10.471,6665.0,98.855,250635764.0,322328.0,3717.418,4.781,288970.0,4.286,0.21,4.8,people tested,141756345.0,54308199.0,52621056.0,35906958.0,24328.0,30544.0,210.25,80.55,78.05,53.26,453.0,2297.0,0.003,72.22,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,,0.3464988876034529
FRA,Europe,France,2022-03-11,23434047.0,72399.0,60422.714,140098.0,149.0,129.429,347572.706,1073.819,896.187,2077.927,2.21,1.92,1.05,1875.0,27.81,21024.0,311.827,721.0,10.694,6752.0,100.145,250973311.0,337547.0,3722.425,5.006,296162.0,4.393,0.214,4.7,people tested,141791040.0,54310549.0,52628387.0,35931980.0,34695.0,27447.0,210.3,80.55,78.06,53.29,407.0,2177.0,0.003,72.22,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,,0.3475727062383198
FRA,Europe,France,2022-03-12,23504571.0,70524.0,62829.286,140148.0,50.0,119.429,348618.715,1046.009,931.881,2078.669,0.742,1.771,1.08,1857.0,27.543,20860.0,309.395,723.0,10.724,6787.0,100.664,251260899.0,287588.0,3726.69,4.265,301141.0,4.467,0.218,4.6,people tested,141817876.0,54313208.0,52635116.0,35949437.0,26836.0,25918.0,210.34,80.56,78.07,53.32,384.0,2119.0,0.003,72.22,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,,0.34861871495950875
FRA,Europe,France,2022-03-13,23563607.0,59036.0,64787.571,140176.0,28.0,118.857,349494.334,875.619,960.926,2079.084,0.415,1.763,1.11,1855.0,27.513,20917.0,310.24,722.0,10.709,6816.0,101.095,251353153.0,92254.0,3728.058,1.368,302018.0,4.48,0.219,4.6,people tested,141821501.0,54313595.0,52635903.0,35951893.0,3625.0,25702.0,210.35,80.56,78.07,53.32,381.0,2102.0,0.003,72.22,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,83664.0,6.14,-4.41,1240.900596,0.34949433419358666
FRA,Europe,France,2022-03-14,23585765.0,22158.0,65882.143,140363.0,187.0,120.429,349822.981,328.646,977.161,2081.858,2.774,1.786,1.13,1826.0,27.083,20925.0,310.359,687.0,10.19,6860.0,101.747,251847896.0,494743.0,3735.396,7.338,313379.0,4.648,0.228,4.4,people tested,141846510.0,54315072.0,52640085.0,35971247.0,25009.0,25514.0,210.39,80.56,78.08,53.35,378.0,2013.0,0.003,23.15,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,,0.34982298062946815
FRA,Europe,France,2022-03-15,23702383.0,116618.0,69249.0,140509.0,146.0,117.429,351552.653,1729.673,1027.098,2084.023,2.165,1.742,1.16,1783.0,26.445,20919.0,310.27,703.0,10.427,7101.0,105.322,252238784.0,390888.0,3741.194,5.798,322465.0,4.783,0.234,4.3,people tested,141876338.0,54316679.0,52644503.0,35995056.0,29828.0,25815.0,210.43,80.56,78.08,53.39,383.0,1955.0,0.003,23.15,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,,0.3515526534365637
FRA,Europe,France,2022-03-16,23811215.0,108832.0,74912.143,140682.0,173.0,120.0,353166.845,1614.191,1111.093,2086.589,2.566,1.78,1.18,1728.0,25.63,20757.0,307.867,680.0,10.086,7267.0,107.784,252638807.0,400023.0,3747.127,5.933,332196.0,4.927,0.239,4.2,people tested,141918957.0,54319637.0,52651649.0,36027578.0,42619.0,26706.0,210.49,80.57,78.09,53.44,396.0,1880.0,0.003,23.15,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,,0.3531668446501142
FRA,Europe,France,2022-03-17,23912962.0,101747.0,78759.143,140798.0,116.0,121.286,354675.951,1509.107,1168.152,2088.309,1.721,1.799,1.19,1695.0,25.14,20609.0,305.672,659.0,9.774,7309.0,108.407,253025915.0,387108.0,3752.869,5.742,341450.0,5.064,0.243,4.1,people tested,141948068.0,54321021.0,52655428.0,36051529.0,29111.0,27389.0,210.54,80.57,78.1,53.47,406.0,1832.0,0.003,23.15,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,,0.35467595146984665
FRA,Europe,France,2022-03-18,24010541.0,97579.0,82356.286,140910.0,112.0,116.0,356123.239,1447.287,1221.505,2089.971,1.661,1.721,1.2,1674.0,24.829,20519.0,304.337,658.0,9.759,7392.0,109.638,253419345.0,393430.0,3758.704,5.835,349433.0,5.183,0.248,4.0,people tested,141994076.0,54323231.0,52660993.0,36089769.0,46008.0,29005.0,210.6,80.57,78.11,53.53,430.0,1812.0,0.003,23.15,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,,0.3561232387054671
FRA,Europe,France,2022-03-19,24108645.0,98104.0,86296.286,140972.0,62.0,117.714,357578.313,1455.074,1279.943,2090.89,0.92,1.746,1.21,1644.0,24.384,20440.0,303.165,652.0,9.67,7435.0,110.276,253744241.0,324896.0,3763.523,4.819,354763.0,5.262,0.252,4.0,people tested,142023605.0,54325517.0,52665732.0,36112274.0,29529.0,29390.0,210.65,80.58,78.11,53.56,436.0,1758.0,0.003,23.15,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,,0.3575783127169173
FRA,Europe,France,2022-03-20,24189928.0,81283.0,89474.429,141002.0,30.0,118.0,358783.898,1205.586,1327.081,2091.335,0.445,1.75,1.22,1642.0,24.354,20566.0,305.034,655.0,9.715,7473.0,110.839,253848125.0,103884.0,3765.064,1.541,356425.0,5.286,0.253,4.0,people tested,142027593.0,54325810.0,52666445.0,36115258.0,3988.0,29442.0,210.65,80.58,78.11,53.57,437.0,1745.0,0.003,23.15,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,83486.9,6.07,-1.41,1238.273857,0.3587838984307793
FRA,Europe,France,2022-03-21,24214159.0,24231.0,89770.571,141154.0,152.0,113.0,359143.292,359.393,1331.473,2093.59,2.254,1.676,1.23,1632.0,24.206,20706.0,307.11,661.0,9.804,7556.0,112.07,254491103.0,642978.0,3774.6,9.537,377601.0,5.601,0.262,3.8,people tested,142059718.0,54327155.0,52669599.0,36142889.0,32125.0,30458.0,210.7,80.58,78.12,53.61,452.0,1726.0,0.003,23.15,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,,0.3591432915072232
FRA,Europe,France,2022-03-22,24394936.0,180777.0,98936.143,141287.0,133.0,111.143,361824.568,2681.276,1467.416,2095.562,1.973,1.648,1.25,1604.0,23.79,20742.0,307.644,667.0,9.893,7565.0,112.204,254993453.0,502350.0,3782.051,7.451,393524.0,5.837,0.268,3.7,people tested,142099074.0,54328621.0,52673204.0,36177177.0,39356.0,31819.0,210.76,80.58,78.12,53.66,472.0,1706.0,0.003,23.15,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,,0.36182456764854204
FRA,Europe,France,2022-03-23,24548990.0,154054.0,105396.429,141401.0,114.0,102.714,364109.489,2284.922,1563.235,2097.253,1.691,1.523,1.25,1564.0,23.197,20653.0,306.324,679.0,10.071,7625.0,113.094,255516226.0,522773.0,3789.805,7.754,411060.0,6.097,0.273,3.7,people tested,142148662.0,54331267.0,52679336.0,36217993.0,49588.0,32815.0,210.83,80.58,78.13,53.72,487.0,1661.0,0.002,23.15,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,,0.3641094894841446
FRA,Europe,France,2022-03-24,24689131.0,140141.0,110881.286,141512.0,111.0,102.0,366188.054,2078.565,1644.586,2098.899,1.646,1.513,1.24,1523.0,22.589,20654.0,306.339,680.0,10.086,7799.0,115.674,256013416.0,497190.0,3797.179,7.374,426786.0,6.33,0.278,3.6,people tested,142182112.0,54332625.0,52682291.0,36247132.0,33450.0,33435.0,210.88,80.59,78.14,53.76,496.0,1658.0,0.002,23.15,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,,0.3661880543442793
FRA,Europe,France,2022-03-25,24832702.0,143571.0,117451.571,141633.0,121.0,103.286,368317.493,2129.438,1742.036,2100.694,1.795,1.532,1.23,1489.0,22.085,20616.0,305.776,679.0,10.071,8105.0,120.213,256512477.0,499061.0,3804.581,7.402,441876.0,6.554,0.281,3.6,people tested,142235286.0,54334675.0,52687156.0,36293394.0,53174.0,34459.0,210.96,80.59,78.15,53.83,511.0,1635.0,0.002,23.15,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,,0.36831749280650233
FRA,Europe,France,2022-03-26,24972219.0,139517.0,123367.714,141700.0,67.0,104.0,370386.803,2069.31,1829.784,2101.688,0.994,1.543,1.22,1481.0,21.966,20532.0,304.53,682.0,10.115,8104.0,120.198,256907789.0,395312.0,3810.444,5.863,451935.0,6.703,0.284,3.5,people tested,142266600.0,54336893.0,52691531.0,36318120.0,31314.0,34714.0,211.01,80.59,78.15,53.87,515.0,1625.0,0.002,23.15,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,,0.37038680252736494
FRA,Europe,France,2022-03-27,25082393.0,110174.0,127495.0,141741.0,41.0,105.571,372020.898,1634.096,1891.0,2102.296,0.608,1.566,1.21,1486.0,22.04,20606.0,305.627,684.0,10.145,8073.0,119.738,257022374.0,114585.0,3812.144,1.7,453464.0,6.726,0.284,3.5,people tested,142271008.0,54337247.0,52692215.0,36321491.0,4408.0,34774.0,211.02,80.59,78.15,53.87,516.0,1634.0,0.002,23.15,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,83632.6,6.03,1.19,1240.434873,0.3720208982231319
FRA,Europe,France,2022-03-28,25111975.0,29582.0,128259.429,141890.0,149.0,105.143,372459.657,438.759,1902.338,2104.506,2.21,1.559,1.19,1533.0,22.737,21073.0,312.554,734.0,10.887,8366.0,124.084,257764942.0,742568.0,3823.158,11.014,467691.0,6.937,0.288,3.5,people tested,142303988.0,54338663.0,52695232.0,36350042.0,32980.0,34896.0,211.06,80.59,78.16,53.91,518.0,1644.0,0.002,23.15,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,,0.3724596570852244
FRA,Europe,France,2022-03-29,25329455.0,217480.0,133502.714,142054.0,164.0,109.571,375685.31,3225.653,1980.106,2106.938,2.432,1.625,1.18,1538.0,22.812,21300.0,315.921,741.0,10.99,8696.0,128.979,258345869.0,580927.0,3831.774,8.616,478917.0,7.103,0.289,3.5,people tested,142349063.0,54340089.0,52698476.0,36390454.0,45075.0,35713.0,211.13,80.6,78.16,53.97,530.0,1638.0,0.002,23.15,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,,0.3756853104327964
FRA,Europe,France,2022-03-30,25498479.0,169024.0,135641.286,142203.0,149.0,114.571,378192.267,2506.956,2011.825,2109.148,2.21,1.699,1.16,1546.0,22.93,21688.0,321.675,784.0,11.628,9215.0,136.676,258917333.0,571464.0,3840.25,8.476,485872.0,7.206,0.288,3.5,people tested,142400285.0,54342915.0,52703862.0,36433465.0,51222.0,35946.0,211.21,80.6,78.17,54.04,533.0,1664.0,0.002,23.15,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,,0.3781922666192044
FRA,Europe,France,2022-03-31,25668176.0,169697.0,139863.571,142342.0,139.0,118.571,380709.205,2516.938,2074.45,2111.21,2.062,1.759,1.15,1551.0,23.004,21922.0,325.146,843.0,12.503,9640.0,142.98,259422810.0,505477.0,3847.747,7.497,487056.0,7.224,0.289,3.5,people tested,142442952.0,54344516.0,52707093.0,36471301.0,42667.0,37263.0,211.27,80.6,78.17,54.09,553.0,1699.0,0.003,23.15,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,,0.3807092047106286
FRA,Europe,France,2022-04-01,25816805.0,148629.0,140586.143,142476.0,134.0,120.429,382913.663,2204.458,2085.167,2113.197,1.987,1.786,1.13,1537.0,22.797,22066.0,327.282,874.0,12.963,9834.0,145.857,259885392.0,462582.0,3854.608,6.861,481845.0,7.147,0.289,3.5,people tested,142500280.0,54346645.0,52711481.0,36522125.0,57328.0,37856.0,211.36,80.61,78.18,54.17,561.0,1710.0,0.003,23.15,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,,0.38291366319598946
FRA,Europe,France,2022-04-02,25948919.0,132114.0,139528.571,142544.0,68.0,120.571,384873.172,1959.509,2069.481,2114.206,1.009,1.788,1.11,1523.0,22.589,22113.0,327.979,897.0,13.304,10184.0,151.049,260248604.0,363212.0,3859.995,5.387,477259.0,7.079,0.29,3.4,people tested,142523532.0,54348148.0,52714095.0,36541264.0,23252.0,36705.0,211.39,80.61,78.19,54.2,544.0,1608.0,0.002,23.15,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,,0.38487317196167425
FRA,Europe,France,2022-04-03,26051185.0,102266.0,138398.857,142575.0,31.0,119.143,386389.977,1516.805,2052.725,2114.666,0.46,1.767,1.09,1539.0,22.826,22251.0,330.026,902.0,13.378,10239.0,151.864,260354568.0,105964.0,3861.567,1.572,476028.0,7.06,0.29,3.4,people tested,142527037.0,54348429.0,52714596.0,36543987.0,3505.0,36576.0,211.4,80.61,78.19,54.2,542.0,1597.0,0.002,23.15,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,84285.9,6.02,5.38,1250.124588,0.3863899765655127
FRA,Europe,France,2022-04-04,26083223.0,32038.0,138749.714,142733.0,158.0,120.429,386865.163,475.186,2057.929,2117.009,2.343,1.786,1.07,1541.0,22.856,22835.0,338.688,905.0,13.423,10566.0,156.714,261028853.0,674285.0,3871.568,10.001,466273.0,6.916,0.291,3.4,people tested,142562512.0,54349887.0,52717238.0,36575365.0,35475.0,36932.0,211.45,80.61,78.19,54.25,548.0,1603.0,0.002,23.15,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,,0.386865162706535
FRA,Europe,France,2022-04-05,26292850.0,209627.0,137627.857,142864.0,131.0,115.714,389974.341,3109.178,2041.29,2118.952,1.943,1.716,1.06,1552.0,23.019,23010.0,341.283,950.0,14.09,10726.0,159.088,261553447.0,524594.0,3879.349,7.781,458225.0,6.796,0.293,3.4,people tested,142615424.0,54351532.0,52720214.0,36623659.0,52912.0,38052.0,211.53,80.61,78.19,54.32,564.0,1635.0,0.002,23.15,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,,0.38997434071964643
FRA,Europe,France,2022-04-06,26443804.0,150954.0,135046.429,142981.0,117.0,111.143,392213.283,2238.943,2003.002,2120.688,1.735,1.648,1.04,1561.0,23.153,23014.0,341.343,962.0,14.268,10782.0,159.918,262081967.0,528520.0,3887.188,7.839,452091.0,6.705,0.295,3.4,people tested,142661016.0,54353581.0,52723917.0,36663502.0,45592.0,37247.0,211.59,80.62,78.2,54.38,552.0,1524.0,0.002,23.15,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,,0.392213283497968
FRA,Europe,France,2022-04-07,26602828.0,159024.0,133521.714,143086.0,105.0,106.286,394571.92,2358.637,1980.388,2122.245,1.557,1.576,1.03,1572.0,23.316,23272.0,345.169,937.0,13.898,10779.0,159.874,262570173.0,488206.0,3894.429,7.241,449623.0,6.669,0.297,3.4,people tested,142712666.0,54355018.0,52726852.0,36710783.0,51650.0,38531.0,211.67,80.62,78.2,54.45,571.0,1500.0,0.002,23.15,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,,0.3945719201447599
FRA,Europe,France,2022-04-08,26751596.0,148768.0,133541.571,143225.0,139.0,107.0,396778.44,2206.52,1980.682,2124.307,2.062,1.587,1.02,1554.0,23.049,23404.0,347.127,949.0,14.076,11000.0,163.151,263036310.0,466137.0,3901.342,6.914,450131.0,6.676,0.3,3.3,people tested,142781613.0,54357037.0,52730950.0,36773617.0,68947.0,40190.0,211.77,80.62,78.21,54.54,596.0,1485.0,0.002,23.15,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,,0.3967784402717214
FRA,Europe,France,2022-04-09,26893286.0,141690.0,134909.571,143312.0,87.0,109.714,398879.98,2101.54,2000.973,2125.597,1.29,1.627,1.0,1543.0,22.886,23474.0,348.165,941.0,13.957,11134.0,165.139,263399067.0,362757.0,3906.723,5.38,450066.0,6.675,0.301,3.3,people tested,142808461.0,54358389.0,52733607.0,36796456.0,26848.0,40704.0,211.81,80.62,78.21,54.58,604.0,1463.0,0.002,23.15,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,,0.3988799798285426
FRA,Europe,France,2022-04-10,27000940.0,107654.0,135679.286,143357.0,45.0,111.714,400476.699,1596.719,2012.389,2126.264,0.667,1.657,0.98,1562.0,23.168,23626.0,350.42,951.0,14.105,11188.0,165.94,263498565.0,99498.0,3908.199,1.476,449142.0,6.662,0.301,3.3,people tested,142813279.0,54358670.0,52734177.0,36800424.0,4818.0,40892.0,211.82,80.62,78.22,54.58,607.0,1463.0,0.002,23.15,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,85440.4,6.06,9.73,1267.248079,0.4004766990003263
FRA,Europe,France,2022-04-11,27026432.0,25492.0,134744.143,143535.0,178.0,114.571,400854.795,378.096,1998.519,2128.905,2.64,1.699,0.96,1589.0,23.568,24205.0,359.007,945.0,14.016,11266.0,167.097,264113429.0,614864.0,3917.318,9.12,440654.0,6.536,0.302,3.3,people tested,142852425.0,54359868.0,52736651.0,36835901.0,39146.0,41416.0,211.88,80.63,78.22,54.63,614.0,1426.0,0.002,23.15,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,,0.4008547951707158
FRA,Europe,France,2022-04-12,27217194.0,190762.0,132049.143,143694.0,159.0,118.571,403684.168,2829.373,1958.547,2131.263,2.358,1.759,0.95,1644.0,24.384,24693.0,366.245,1015.0,15.054,11833.0,175.507,264581030.0,467601.0,3924.254,6.935,432512.0,6.415,0.303,3.3,people tested,142911374.0,54361455.0,52739447.0,36890470.0,58949.0,42279.0,211.97,80.63,78.22,54.72,627.0,1418.0,0.002,23.15,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,,0.4036841683723414
FRA,Europe,France,2022-04-13,27363620.0,146426.0,131402.286,143846.0,152.0,123.571,405855.952,2171.784,1948.953,2133.517,2.254,1.833,0.92,1650.0,24.473,24778.0,367.506,1030.0,15.277,11954.0,177.301,265038757.0,457727.0,3931.043,6.789,422399.0,6.265,0.302,3.3,people tested,142962945.0,54363324.0,52742915.0,36936708.0,51571.0,43133.0,212.04,80.63,78.23,54.78,640.0,1392.0,0.002,23.15,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,,0.4058559520631248
FRA,Europe,France,2022-04-14,27501184.0,137564.0,128336.571,143979.0,133.0,127.571,407896.295,2040.343,1903.482,2135.49,1.973,1.892,0.9,1648.0,24.443,24828.0,368.248,1084.0,16.078,12030.0,178.428,265454237.0,415480.0,3937.205,6.162,412009.0,6.111,0.302,3.3,people tested,143016237.0,54364770.0,52745617.0,36985857.0,53292.0,43367.0,212.12,80.63,78.23,54.86,643.0,1393.0,0.002,23.15,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,,0.40789629497790036
FRA,Europe,France,2022-04-15,27626578.0,125394.0,124997.429,144130.0,151.0,129.286,409756.133,1859.838,1853.956,2137.73,2.24,1.918,0.89,1652.0,24.502,24909.0,369.449,1133.0,16.805,12080.0,179.17,265837012.0,382775.0,3942.882,5.677,400100.0,5.934,0.3,3.3,people tested,143072220.0,54366576.0,52748938.0,37036718.0,55983.0,41515.0,212.2,80.64,78.24,54.93,616.0,1363.0,0.002,23.15,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,,0.40975613301296315
